URL,ID,MPN,NAME,BRAND,CATEGORY,TAG,OVERVIEW,FEATURE_1,FEATURE_2,FEATURE_3,FEATURE_4,FEATURE_5,FEATURE_6,FEATURE_7,FEATURE_8,FEATURE_9,FEATURE_10,FEATURE_11,FEATURE_12,FEATURE_13,FEATURE_14,FEATURE_15,FEATURE_16,FEATURE_17,FEATURE_18,FEATURE_19,FEATURE_20,FEATURE_21,FEATURE_22,FEATURE_23,FEATURE_24,FEATURE_25,FEATURE_26,FEATURE_27,FEATURE_28,FEATURE_29,FEATURE_30,FEATURE_31,FEATURE_32,FEATURE_33,FEATURE_34,FEATURE_35,FEATURE_36,FEATURE_37,FEATURE_38,FEATURE_39,FEATURE_40,FEATURE_41,FEATURE_42,FEATURE_43,FEATURE_44,FEATURE_45,FEATURE_46,FEATURE_47,FEATURE_48,FEATURE_49,FEATURE_50,FEATURE_51,SPEC_HEADER_1,SPEC_VALUE_1,SPEC_HEADER_2,SPEC_VALUE_2,SPEC_HEADER_3,SPEC_VALUE_3,SPEC_HEADER_4,SPEC_VALUE_4,SPEC_HEADER_5,SPEC_VALUE_5,SPEC_HEADER_6,SPEC_VALUE_6,SPEC_HEADER_7,SPEC_VALUE_7,SPEC_HEADER_8,SPEC_VALUE_8,SPEC_HEADER_9,SPEC_VALUE_9,SPEC_HEADER_10,SPEC_VALUE_10,SPEC_HEADER_11,SPEC_VALUE_11,SPEC_HEADER_12,SPEC_VALUE_12,SPEC_HEADER_13,SPEC_VALUE_13,SPEC_HEADER_14,SPEC_VALUE_14,SPEC_HEADER_15,SPEC_VALUE_15,SPEC_HEADER_16,SPEC_VALUE_16,SPEC_HEADER_17,SPEC_VALUE_17,SPEC_HEADER_18,SPEC_VALUE_18,SPEC_HEADER_19,SPEC_VALUE_19,SPEC_HEADER_20,SPEC_VALUE_20,SPEC_HEADER_21,SPEC_VALUE_21,SPEC_HEADER_22,SPEC_VALUE_22,SPEC_HEADER_23,SPEC_VALUE_23,SPEC_HEADER_24,SPEC_VALUE_24,SPEC_HEADER_25,SPEC_VALUE_25,SPEC_HEADER_26,SPEC_VALUE_26,SPEC_HEADER_27,SPEC_VALUE_27,SPEC_HEADER_28,SPEC_VALUE_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IMG_SRC_1,IMG_SRC_2,IMG_SRC_3,IMG_SRC_4,IMG_SRC_5,IMG_SRC_6,IMG_SRC_7,IMG_SRC_8,IMG_SRC_9,IMG_SRC_10,IMG_SRC_11,IMG_SRC_12,IMG_SRC_13,IMG_SRC_14,IMG_SRC_15,IMG_SRC_16,IMG_SRC_17,IMG_SRC_18,IMG_SRC_19,IMG_SRC_20,IMG_SRC_21,IMG_SRC_22,IMG_SRC_23,IMG_SRC_24,IMG_SRC_25,IMG_SRC_26,IMG_SRC_27,IMG_SRC_28,IMG_SRC_29,IMG_SRC_30,IMG_SRC_31,IMG_SRC_32,IMG_SRC_33,IMG_SRC_34,IMG_SRC_35,IMG_SRC_36,IMG_SRC_37,IMG_SRC_38,IMG_SRC_39,IMG_SRC_40,IMG_SRC_41,IMG_SRC_42,IMG_SRC_43,IMG_SRC_44,IMG_SRC_45,IMG_SRC_46,IMG_SRC_47,IMG_SRC_48,IMG_SRC_49,IMG_SRC_50,IMG_SRC_51,IMG_SRC_52,IMG_SRC_53,IMG_SRC_54,IMG_SRC_55,IMG_SRC_56,IMG_SRC_57,IMG_SRC_58,IMG_SRC_59,IMG_SRC_60
http://www.maxwarehouse.com/products/3m-220-6-x-3-8-heavy-duty-scotch-brite-scour-pad,JEN-3241-1969,Model: 220,Scotch-Brite Heavy Duty Scouring Pad 6 in. L 1 pk,3M,Home > Cleaning > Cleaning Tools > Sponges And Scouring Pads,"<div class=""detail"" id=""product_description"" itemprop=""description"">
                
                    Scotch-Brite, Heavy Duty Scouring Pad.

                
                </div>","Scotch-Brite, Heavy Duty Scouring Pad.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UPC,21200010002,Manufacturer Part No,220,Sponge Scourer Type,Heavy Duty,Brand Name,Scotch-Brite,Product Type,Scouring Pad,Length,6 in.,Packaging Type,Sleeved,Number in Package,1 pk,Width,3.8 in.,Color,Green,Material,Synthetic Fibers,California residents see,Prop 65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.maxwarehouse.com/products/3m-25-db-foam-ear-plugs-yellow-100-pair,ACE-2407088,Model: 321-2200,3M E-A-R 25 dB Polyurethane Foam Earplugs Yellow 400 pair,3M,Home > Tools > Workwear and Safety Gear,"<div class=""detail"" id=""product_description"" itemprop=""description"">
                
                    The 3M E-A-R Express Pod Plugs Uncorded Earplugs feature a no-roll design with paddle style grips that provide quick, clean, and consistent fitting of hearing protection. Simply pinch the grip  between fingers and push to fit, which keeps the tip going into the ears clean even if hands are somewhat soiled with dirt, oil, grease, or some other contaminant. The unique, slow recovery foam is easy to fit in the earcanal with no roll-down required for a comfortable, noise-blocking seal. Assorted grip colors available.    * These soft polyurethane foam earplugs have a Noise Reduction Rating (NRR) of 25 dB and are test compatible with the 3M E-A-Rfit Validation System.  Not only is noise present in our daily routines and recreational activities, but millions of Americans work in hazardous noise on a daily basis. Estimates from the National Institutes of Health suggest that approximately 15 percent of Americans (26 million people) between the ages of 20 and 69 have high frequency hearing loss due to exposure to noise at work or during leisure activities. Hearing loss due to noise is almost entirely preventable by judicious use of hearing protection. *  * *The NRR may overestimate the hearing protection provided during typical use. 3M recommends reducing the NRR by 50% for estimating the amount of noise reduction provided. *

                
                </div>","The 3M E-A-R Express Pod Plugs Uncorded Earplugs feature a no-roll design with paddle style grips that provide quick, clean, and consistent fitting of hearing protection. Simply pinch the grip between fingers and push to fit, which keeps the tip going into the ears clean even if hands are somewhat soiled with dirt, oil, grease, or some other contaminant. The unique, slow recovery foam is easy to fit in the earcanal with no roll-down required for a comfortable, noise-blocking seal. Assorted grip colors available. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weight (lb),1,Length (in.),5.25,Width (in.),8.4,Height (in.),9,UPC,80529210111,Manufacturer Part No,321-2200,Brand Name,3M,Noise Reduction Rating,25 dB,Color,Yellow,ANSI Certified,No,Packaging Type,Bagged,Replaceable Pads,No,Disposable or Reusable,Disposable,Adjustable,No,Corded,No,Sub Brand,E-A-R,Material,Polyurethane Foam,Number in Package,400 pair,Product Type,Earplugs,California residents see,Prop 65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.maxwarehouse.com/products/3m-26100cp-p-g-9-x-11-100-grit-professional-grade-sandpaper-pack-of-20,JEN-3680-0829,Model: 27100TRI-20,3M SandBlaster 11 in. L x 9 in. W 100 Grit Medium Ceramic Sanding Sheet 20 pk,3M,"Home > Paint > Paint Tools and Supplies > Sandpaper, Patching and Repair","<div class=""detail"" id=""product_description"" itemprop=""description"">
                
                    3M™ Pro Grade Precision™ Faster Sanding Sanding Sheets are better than ever, thanks to the combination of NO-SLIP GRIP™ backing and premium mineral technology found in CUBITRON™ II Industrial Abrasives, providing longer sheet life, less effort and less hand fatigue than conventional sandpaper.

                
                </div>","3M™ Pro Grade Precision™ Faster Sanding Sanding Sheets are better than ever, thanks to the combination of NO-SLIP GRIP™ backing and premium mineral technology found in CUBITRON™ II Industrial Abrasives, providing longer sheet life, less effort and less hand fatigue than conventional sandpaper.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UPC,51141342733,Manufacturer Part No,27100TRI-20,Brand Name,3M,Width,9 in.,Length,11 in.,Grit,100 Grit,Grit Type,Medium,Material,Ceramic,Product Type,Sanding Sheet,Number in Package,20 pk,Wet or Dry,Wet and Dry,Packaging Type,Carded,Recommended Surface,"Paint, Wood and Metal",Sub Brand,Pro Grade Precision,California residents see,Prop 65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.maxwarehouse.com/products/3m-3-3-4-in-l-x-2-5-8-in-w-x-1-in-medium-sanding-sponge,EJD-1799865,Model: CP-002-A,3M 3-3/4 in. L X 2-5/8 in. W X 1 in. Medium Sanding Sponge,3M,Home > Cleaning > Cleaning Tools > Sponges And Scouring Pads,"<div class=""detail"" id=""product_description"" itemprop=""description"">
                
                    3M started as a small-scale mining venture in Northern Minnesota, then named Minnesota Mining and Manufacturing Company. Now a global powerhouse, our products improve the daily lives of people around the world. But our success and longevity were not apparent from the start. We tried. We failed. We tried something new. Repeat cycle. Innovation and perseverance drove our founders and it continues to drive 3Mers today.

                
                </div>","3M started as a small-scale mining venture in Northern Minnesota, then named Minnesota Mining and Manufacturing Company. Now a global powerhouse, our products improve the daily lives of people around the world. But our success and longevity were not apparent from the start. We tried. We failed. We tried something new. Repeat cycle. Innovation and perseverance drove our founders and it continues to drive 3Mers today.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weight (lb),13.4,Length (in.),20.4,Width (in.),14.2,Height (in.),12.1,UPC,51115069673,Manufacturer Part No,CP-002-A,Brand Name,3M,Length,3-3/4 in.,Thickness,1 in.,Width,2-5/8 in.,Grit Type,Medium,Product Type,Sanding Sponge,Packaging Type,Carded,Color,Black,California residents see,Prop 65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.maxwarehouse.com/products/3m-3-9-in-l-x-5-6-in-w-80-grit-ceramic-mouse-sandpaper-5-pk,EJD-1004003,Model: Mouse5pk80,3M 3.9 in. L x 5.6 in. W 80 Grit Ceramic Mouse Sandpaper 5 pk,3M,"Home > Paint > Paint Tools and Supplies > Sandpaper, Patching and Repair","<div class=""detail"" id=""product_description"" itemprop=""description"">
                
                    Maintain your high standards with premium power tool abrasives that help you get into every corner and hard-to-reach area. Featuring 3M Ceramic Precision Shaped Grain Technology that cuts fast and lasts long. Because your reputation is built on details.

                
                </div>",Maintain your high standards with premium power tool abrasives that help you get into every corner and hard-to-reach area. Featuring 3M Ceramic Precision Shaped Grain Technology that cuts fast and lasts long. Because your reputation is built on details.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weight (lb),0.1,Length (in.),0.35,Width (in.),4.35,Height (in.),6.6,UPC,6.38E+11,Manufacturer Part No,Mouse5pk80,Brand Name,3M,Length,3.9 in.,Grit,80 Grit,Width,5.6 in.,Material,Ceramic,Product Type,Mouse Sandpaper,Wet or Dry,Wet and Dry,Number in Package,5 pk,Packaging Type,Carded,Grit Type,Medium,Recommended Surface,"Wood, Plastic and Metal",California residents see,Prop 65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.maxwarehouse.com/products/3m-341-2-x-800-clear-scotch-packing-tape-pack-of-6,JEN-3641-2096,Model: 142,Scotch Heavy Duty Packaging Tape Clear (Pack of 6),3M,Home > HOME IMPROVEMENT > Home Goods > Tape,"<div class=""detail"" id=""product_description"" itemprop=""description"">
                
                    Scotch, 1.88"" x 800"", Clear Package Mailing Tape, With Dispenser, Extremely Strong Polypropylene Tape That Meets Or Exceeds Any Package/Sealing Requirements, U.S. Post Office Approved.

                
                </div>","Scotch, 1.88"" x 800"", Clear Package Mailing Tape, With Dispenser, Extremely Strong Polypropylene Tape That Meets Or Exceeds Any Package/Sealing Requirements, U.S. Post Office Approved.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weight (lb),1.52,Length (in.),8.15,Width (in.),7.3,Height (in.),3.05,UPC,51131642041,Manufacturer Part No,142,California residents see,Prop 65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.maxwarehouse.com/products/3m-3650-2-x-55-yds-clear-scotch-super-packaging-tape,JEN-3640-1115,Model: 3650,3M Scotch 1.88 in. W X 54.6 yd L Heavy Duty Packaging Tape Clear,3M,Home > HOME IMPROVEMENT > Home Goods > Tape,"<div class=""detail"" id=""product_description"" itemprop=""description"">
                
                    For the memories you want to keep for a long time and for documents that must be kept safe and sound put Scotch Long Lasting Storage Packaging Tape on the job to seal boxes in storage. Designed for lasting protection, this tape creates a durable seal with its long-lasting adhesive. This tough tape is clear to the core, UV-resistant and stays sealed even in extreme temperatures - 25 to 160 F. Scotch Long Lasting Storage Packaging Tape: Withstands extreme conditions and stands guard for lasting protection.

                
                </div>","For the memories you want to keep for a long time and for documents that must be kept safe and sound put Scotch Long Lasting Storage Packaging Tape on the job to seal boxes in storage. Designed for lasting protection, this tape creates a durable seal with its long-lasting adhesive. This tough tape is clear to the core, UV-resistant and stays sealed even in extreme temperatures - 25 to 160 F. Scotch Long Lasting Storage Packaging Tape: Withstands extreme conditions and stands guard for lasting protection.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weight (lb),0.36,Length (in.),2,Width (in.),3.95,Height (in.),4,UPC,51131645967,Manufacturer Part No,3650,Width,1.88 in.,Brand Name,3M,Product Type,Heavy Duty Packaging Tape,Color,Clear,Double Sided,No,Dispenser Included,No,Sub Brand,Scotch,Length,54.6 yd,California residents see,Prop 65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.maxwarehouse.com/products/3m-3850s-rd-1-88-x-38-2-clear-scotch-packaging-tape-with-dispenser,JEN-3641-0694,Model: 3850S-RD-12GC,3M Scotch 1.88 in. W X 38.2 yd L Heavy Duty Packaging Tape Clear,3M,Home > HOME IMPROVEMENT > Home Goods > Tape,"<div class=""detail"" id=""product_description"" itemprop=""description"">
                
                    Now even the heaviest packages can withstand rough handling. Our Scotch Heavy Duty Shipping Packaging Tape holds strong on all box types, including 100% recycled boxes. It's even guaranteed to stay sealed. The strong, tough, solvent-free hot melt adhesive locks in your heavy duty contents and locks out everything else. You don't need layers of tape to get the job done just one strip at a time so you save time. Your heavy packages can bear the weight and stay sealed through it all with Scotch Heavy Duty packaging tape.

                
                </div>","Now even the heaviest packages can withstand rough handling. Our Scotch Heavy Duty Shipping Packaging Tape holds strong on all box types, including 100% recycled boxes. It's even guaranteed to stay sealed. The strong, tough, solvent-free hot melt adhesive locks in your heavy duty contents and locks out everything else. You don't need layers of tape to get the job done just one strip at a time so you save time. Your heavy packages can bear the weight and stay sealed through it all with Scotch Heavy Duty packaging tape.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weight (lb),0.38,Length (in.),2.4,Width (in.),3.9,Height (in.),5.1,UPC,51131656659,Manufacturer Part No,3850S-RD,Width,1.88 in.,Color,Clear,Product Type,Heavy Duty Packaging Tape,Double Sided,No,Dispenser Included,Yes,Length,38.2 yd,Brand Name,3M,Sub Brand,Scotch,California residents see,Prop 65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.maxwarehouse.com/products/3m-3m-fasteners-3-4-x-3-white-carded-2-pack,ACE-5636352,Model: RF4730,Scotch Medium Foam Hook and Loop Fastener 3 in. L 2 pk,3M,"Home > TOOLS & HARDWARE > Hardware > Adhesives, Glue & Tape","<div class=""detail"" id=""product_description"" itemprop=""description"">
                
                    When you need an undetectable, strong and permanent hold, reach for Scotch Indoor Fasteners. These clever, hook-and-loop fasteners are ideal for mounting remotes, keeping your floor rugs from slipping and your seat cushions in place. They're so easy to use­ and hold up to 3 pounds–no tools needed. So whether you're hanging a key rail in your entryway or just need to ensure little feet don't slip on your rug, rely on the stabilizing power of Scotch Indoor Fasteners.

                
                </div>","When you need an undetectable, strong and permanent hold, reach for Scotch Indoor Fasteners. These clever, hook-and-loop fasteners are ideal for mounting remotes, keeping your floor rugs from slipping and your seat cushions in place. They're so easy to use­ and hold up to 3 pounds–no tools needed. So whether you're hanging a key rail in your entryway or just need to ensure little feet don't slip on your rug, rely on the stabilizing power of Scotch Indoor Fasteners.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weight (lb),0.1,Length (in.),0.6,Width (in.),3.75,Height (in.),5.5,UPC,51141966717,Manufacturer Part No,RF4730,Material,Foam,Size Class,Medium,Product Type,Hook and Loop Fastener,Number in Package,2 pk,Hardware Included,No Hardware Needed,Installation Type,No Installation Needed,Packaging Type,Carded,Usage,Multi-Purpose Use,Width,3/4 in.,Indoor or Outdoor,Indoor and Outdoor,Easy Install,Yes,Self Adhesive,Yes,Color,White,Length,3 in.,Capacity,3 lb,Brand Name,Scotch,California residents see,Prop 65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.maxwarehouse.com/products/3m-4101d-scotchgard-fabric-protector-pack-of-12,ACEACE-10167,Model: 4106-10-12,3M Scotchgard Fabric Protector 10 Oz.,3M,Home > Cleaning > Household Cleaners > Upholstery Cleaner,"<div class=""detail"" id=""product_description"" itemprop=""description"">
                
                    The fabric protects your clothing and upholstery to keep them looking clean, crisp, and new. Its strong repelling power helps make spill cleanup easier with a simple one-step application.   It dries clear and odorless, will not impede the fabrics breathability, and can even be used on delicate fabrics such silk and wool. With one can, you can cover up to an average sized couch, or two chairs, or five jackets.

                
                </div>","The fabric protects your clothing and upholstery to keep them looking clean, crisp, and new. Its strong repelling power helps make spill cleanup easier with a simple one-step application. It dries clear and odorless, will not impede the fabrics breathability, and can even be used on delicate fabrics such silk and wool. With one can, you can cover up to an average sized couch, or two chairs, or five jackets.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UPC,6.38E+11,Manufacturer Part No,4106-10-6 PF,Brand Name,3M,Sub Brand,Scotchgard,Packaging Type,Aerosol,Color,Transparent,Number in Package,1 pk,Product Type,Fabric Water Shield,Container Size,10 oz,California residents see,Prop 65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.maxwarehouse.com/products/3m-4107-14-14-oz-fabric-carpet-cleaner,JEN-3221-0387,Model: 4107-14,3M Scotchgard No Scent Fabric &amp; Carpet Cleaner 14 oz Foam,3M,Home > Cleaning > Household Cleaners > Upholstery Cleaner,"<div class=""detail"" id=""product_description"" itemprop=""description"">
                
                    Life's little (or big) messes are no match for Scotchgard Fabric &amp; Carpet Cleaner. Perfect for use inside your home or car, this 2-in-1 fabric and carpet cleaner combats the toughest stains with its deep-penetrating, foaming action and helps prevent future stains with Scotchgard Protector. Plus, it restores the look and feel of upholstery and carpets and doesn't leave behind any sticky residue. So whether red wine goes flying or sticky handprints mysteriously appear on your couch, rest assured with Scotchgard Fabric &amp; Carpet Cleaner, your trusty stain-fighting avenger.

                
                </div>","Life's little (or big) messes are no match for Scotchgard Fabric & Carpet Cleaner. Perfect for use inside your home or car, this 2-in-1 fabric and carpet cleaner combats the toughest stains with its deep-penetrating, foaming action and helps prevent future stains with Scotchgard Protector. Plus, it restores the look and feel of upholstery and carpets and doesn't leave behind any sticky residue. So whether red wine goes flying or sticky handprints mysteriously appear on your couch, rest assured with Scotchgard Fabric & Carpet Cleaner, your trusty stain-fighting avenger.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weight (lb),1.1,Length (in.),2.5,Width (in.),2.55,Height (in.),8.2,UPC,51125002172,Manufacturer Part No,4107-14,Scent,No,Product Form,Foam,Sub Brand,Scotchgard,Brand Name,3M,Container Size,14 oz,Antibacterial,Yes,Packaging Type,Aerosol,Product Type,Fabric &amp; Carpet Cleaner,California residents see,Prop 65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.maxwarehouse.com/products/3m-6132-ba-100-3-4-x-66-scotch-vinyl-super-33-electrical-tape,JEN-1041-2088,Model: 6132-BA-100,Scotch Super 33+ 3/4 in. W X 66 ft. L Black Vinyl Electrical Tape,3M,"Home > TOOLS & HARDWARE > Hardware > Adhesives, Glue & Tape","<div class=""detail"" id=""product_description"" itemprop=""description"">
                
                    Scotch Super 33+ Vinyl Electrical Tape offers the highest quality available. Long-lasting with superior adhesion and handling in a wide range of temperatures and conditions. Scotch Super 33+ Vinyl Electrical tape provides flexibility and easy handling for all around performance.

                
                </div>",Scotch Super 33+ Vinyl Electrical Tape offers the highest quality available. Long-lasting with superior adhesion and handling in a wide range of temperatures and conditions. Scotch Super 33+ Vinyl Electrical tape provides flexibility and easy handling for all around performance.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weight (lb),0.22,Length (in.),0.9,Width (in.),3.55,Height (in.),3.55,UPC,6.38E+11,Manufacturer Part No,6132-BA-100,Brand Name,Scotch,Sub Brand,Super 33+,Width,3/4 in.,Length,66 ft.,Color,Black,Product Type,Electrical Tape,Material,Vinyl,Flame Retardant,Yes,Weather Resistant,Yes,Solvent Resistant,Yes,Thickness,7 mil,Maximum Temperature,221 °F,California residents see,Prop 65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.maxwarehouse.com/products/3m-6143-ba-100-3-4-x-66-scotch-super-88-vinyl-electrical-tape,JEN-1041-2153,Model: 6143-BA-100,3M Scotch 3/4 in. W X 66 ft. L Black Vinyl Electrical Tape,3M,"Home > TOOLS & HARDWARE > Hardware > Adhesives, Glue & Tape","<div class=""detail"" id=""product_description"" itemprop=""description"">
                
                    This premium grade vinyl electrical tape from Scotch is a necessary item for electricians and repairmen. Measures 8.5 mm thick with a width of 3/4 inches and a length of 66 feet. Maximum  temperature of 220 degrees and minimum temperature of 0 degrees Fahrenheit. Insulates splices up to 600V.

                
                </div>",This premium grade vinyl electrical tape from Scotch is a necessary item for electricians and repairmen. Measures 8.5 mm thick with a width of 3/4 inches and a length of 66 feet. Maximum temperature of 220 degrees and minimum temperature of 0 degrees Fahrenheit. Insulates splices up to 600V.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weight (lb),0.28,Length (in.),0.9,Width (in.),3.5,Height (in.),3.55,UPC,6.38E+11,Manufacturer Part No,6143-BA-100,Width,3/4 in.,Length,66 ft.,Color,Black,Material,Vinyl,Product Type,Electrical Tape,Flame Retardant,Yes,Thickness,8-1/2 mil,Solvent Resistant,No,Weather Resistant,Yes,Brand Name,3M,Sub Brand,Scotch,Application,Cold Weather,Maximum Temperature,221 °F,California residents see,Prop 65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.maxwarehouse.com/products/3m-7732-2-black-scotch-safety-walk-tread-tape-pack-of-60,JEN-3686-5020,Model: 7732,"3M 7732 2"" Black Scotch® Safety Walk™ Tread Tape (Pack of 60)",3M,"Home > Paint > Tape, Glues and Adhesives","<div class=""detail"" id=""product_description"" itemprop=""description"">
                
                    3M Safety-Walk Tapes and Treads are designed to provide traction on slippery surfaces where potential slips and falls can occur or where safety may be a concern. 3M Safety-Walk Heavy Duty Tread is used for stairways, steps, ladders, and boat decks. Ideal for indoor and outdoor metal, wood and concrete surfaces, 3M Safety-Walk Heavy Duty Tread is a great choice in anti-slip protection.

                
                </div>","3M Safety-Walk Tapes and Treads are designed to provide traction on slippery surfaces where potential slips and falls can occur or where safety may be a concern. 3M Safety-Walk Heavy Duty Tread is used for stairways, steps, ladders, and boat decks. Ideal for indoor and outdoor metal, wood and concrete surfaces, 3M Safety-Walk Heavy Duty Tread is a great choice in anti-slip protection.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UPC,51131595156,Manufacturer Part No,7732,Brand Name,3M,Color,Black,Length,60 ft.,Product Type,Anti-Slip Tape,Width,2 in.,Package Size,1 pk,Sub Brand,Safety-Walk,California residents see,Prop 65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.maxwarehouse.com/products/3m-8-in-l-x-2-7-8-in-w-x-1-in-fine-sanding-sponge,EJD-1799907,Model: 910-PSA,3M 8 in. L X 2.87 in. W X 1 in. Fine Sanding Sponge,3M,Home > Cleaning > Cleaning Tools > Sponges And Scouring Pads,"<div class=""detail"" id=""product_description"" itemprop=""description"">
                
                    More than a century ago, 3M started as a small-scale mining venture in Northern Minnesota, then named Minnesota Mining and Manufacturing Company. Now a global powerhouse, our products improve the daily lives of people around the world. But our success and longevity were not apparent from the start. We tried. We failed. We tried something new. Repeat cycle. Innovation and perseverance drove our founders and it continues to drive 3Mers today.

                
                </div>","More than a century ago, 3M started as a small-scale mining venture in Northern Minnesota, then named Minnesota Mining and Manufacturing Company. Now a global powerhouse, our products improve the daily lives of people around the world. But our success and longevity were not apparent from the start. We tried. We failed. We tried something new. Repeat cycle. Innovation and perseverance drove our founders and it continues to drive 3Mers today.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weight (lb),0.14,Length (in.),1.2,Width (in.),3.45,Height (in.),8.1,UPC,51131922501,Manufacturer Part No,910-PSA,Brand Name,3M,Length,8 in.,Thickness,1 in.,Grit Type,Fine,Product Type,Sanding Sponge,Packaging Type,Carded,Color,Black,Number in Package,1 pk,Width,2.87 in.,California residents see,Prop 65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
